"Date(UTC)","UnixTimeStamp","Supply","MarketCap","Price"
"11/22/2021","1637539200","72009990.5","40314.07308152","559.84"
"11/23/2021","1637625600","72009990.5","42570.86618379","591.18"
"11/24/2021","1637712000","72009990.5","42539.901887875","590.75"
"11/25/2021","1637798400","72009990.5","46035.98692665","639.30"
"11/26/2021","1637884800","72009990.5","42300.10861951","587.42"
"11/27/2021","1637971200","72009990.5","43250.64049411","600.62"
"11/28/2021","1638057600","72009990.5","44066.513686475","611.95"
"11/29/2021","1638144000","72009990.5","44942.87527086","624.12"
"11/30/2021","1638230400","72009990.5","44806.776388815","622.23"
"12/1/2021","1638316800","72009990.5","45217.233334665","627.93"
"12/2/2021","1638403200","72009990.5","44695.881003445","620.69"
"12/3/2021","1638489600","72009990.5","42888.430241895","595.59"
"12/4/2021","1638576000","72009990.5","40988.0865926","569.20"
"12/5/2021","1638662400","72009990.5","40198.136996815","558.23"
"12/6/2021","1638748800","72009990.5","42341.154314095","587.99"
"12/7/2021","1638835200","72009990.5","41701.705598455","579.11"
"12/8/2021","1638921600","72009990.5","43769.832525615","607.83"
"12/9/2021","1639008000","72009990.5","41109.783476545","570.89"
"12/10/2021","1639094400","72009990.5","39858.96994156","553.52"
"12/11/2021","1639180800","72009990.5","40627.316540195","564.19"
"12/12/2021","1639267200","72009990.5","41098.261878065","570.73"
"12/13/2021","1639353600","72009990.5","37522.245749835","521.07"
"12/14/2021","1639440000","72009990.5","38064.4809783","528.60"
"12/15/2021","1639526400","72009990.5","38977.56765784","541.28"
"12/16/2021","1639612800","72009990.5","37883.01580224","526.08"
"12/17/2021","1639699200","72009990.5","37862.132904995","525.79"
"12/18/2021","1639785600","72009990.5","38469.897224815","534.23"
"12/19/2021","1639872000","72009990.5","38166.015064905","530.01"
"12/20/2021","1639958400","72009990.5","37722.433523425","523.85"
"12/21/2021","1640044800","72009990.5","38081.76337602","528.84"
"12/22/2021","1640131200","72009990.5","38434.61232947","533.74"
"12/23/2021","1640217600","72009990.5","39529.884284975","548.95"
"12/24/2021","1640304000","72009990.5","39035.17565024","542.08"
"12/25/2021","1640390400","72009990.5","39444.912496185","547.77"
"12/26/2021","1640476800","72009990.5","39354.90000806","546.52"
"12/27/2021","1640563200","72009990.5","40610.034142475","563.95"
"12/28/2021","1640649600","72009990.5","38470.61732472","534.24"
"12/29/2021","1640736000","72009990.5","37052.740611775","514.55"
"12/30/2021","1640822400","72009990.5","37341.50067368","518.56"
"12/31/2021","1640908800","72009990.5","36848.232238755","511.71"
"1/1/2022","1640995200","72009990.5","37985.26998875","527.50"
"1/2/2022","1641081600","72009990.5","38255.307453125","531.25"
"1/3/2022","1641168000","72009990.5","36861.194037045","511.89"
"1/4/2022","1641254400","72009990.5","36489.622486065","506.73"
"1/5/2022","1641340800","72009990.5","34115.45309928","473.76"
"1/6/2022","1641427200","72009990.5","34011.75871296","472.32"
"1/7/2022","1641513600","72009990.5","32238.87274685","447.70"
"1/8/2022","1641600000","72009990.5","30979.418013005","430.21"
"1/9/2022","1641686400","72009990.5","31597.263731495","438.79"
"1/10/2022","1641772800","72009990.5","30606.406262215","425.03"
"1/11/2022","1641859200","72009990.5","33367.98939789","463.38"
"1/12/2022","1641945600","72009990.5","35105.590468655","487.51"
"1/13/2022","1642032000","72009990.5","34245.791182085","475.57"
"1/14/2022","1642118400","72009990.5","35310.81894158","490.36"
"1/15/2022","1642204800","72009990.5","35620.46190073","494.66"
"1/16/2022","1642291200","72009990.5","35909.221962635","498.67"
"1/17/2022","1642377600","72009990.5","34237.149983225","475.45"
"1/18/2022","1642464000","72009990.5","33947.669821415","471.43"
"1/19/2022","1642550400","72009990.5","33276.536709955","462.11"
"1/20/2022","1642636800","72009990.5","31708.87921677","440.34"
"1/21/2022","1642723200","72009990.5","27658.317251145","384.09"
"1/22/2022","1642809600","72009990.5","25814.14139444","358.48"
"1/23/2022","1642896000","72009990.5","27672.719249245","384.29"
"1/24/2022","1642982400","72009990.5","26764.67326904","371.68"
"1/25/2022","1643068800","72009990.5","27744.729239745","385.29"
"1/26/2022","1643155200","72009990.5","27005.18663731","375.02"
"1/27/2022","1643241600","72009990.5","28092.53749386","390.12"
"1/28/2022","1643328000","72009990.5","27805.217631765","386.13"
"1/29/2022","1643414400","72009990.5","28047.171199845","389.49"
"1/30/2022","1643500800","72009990.5","27169.36941565","377.30"
"1/31/2022","1643587200","72009990.5","26985.743939875","374.75"
"2/1/2022","1643673600","72009990.5","27671.99914934","384.28"
"2/2/2022","1643760000","72009990.5","26446.38911103","367.26"
"2/3/2022","1643846400","72009990.5","26815.800362295","372.39"
"2/4/2022","1643932800","72009990.5","28780.95300304","399.68"
"2/5/2022","1644019200","72009990.5","29815.736566525","414.05"
"2/6/2022","1644105600","72009990.5","30268.67940677","420.34"
"2/7/2022","1644192000","72009990.5","31234.333379375","433.75"
"2/8/2022","1644278400","72009990.5","29386.557023145","408.09"
"2/9/2022","1644364800","72009990.5","30477.50837922","423.24"
"2/10/2022","1644451200","72009990.5","29869.023959495","414.79"
"2/11/2022","1644537600","72009990.5","28863.764492115","400.83"
"2/12/2022","1644624000","72009990.5","29063.2321658","403.60"
"2/13/2022","1644710400","72009990.5","28665.016918335","398.07"
"2/14/2022","1644796800","72009990.5","29071.153264755","403.71"
"2/15/2022","1644883200","72009990.5","31167.36408821","432.82"
"2/16/2022","1644969600","72009990.5","30790.751837895","427.59"
"2/17/2022","1645056000","72009990.5","28994.10257492","402.64"
"2/18/2022","1645142400","72009990.5","28760.070105795","399.39"
"2/19/2022","1645228800","72009990.5","28792.47460152","399.84"
"2/20/2022","1645315200","72009990.5","27412.76318354","380.68"
"2/21/2022","1645401600","72009990.5","25694.60481021","356.82"
"2/22/2022","1645488000","72009990.5","26967.021342345","374.49"
"2/23/2022","1645574400","72009990.5","26347.01532414","365.88"
"2/24/2022","1645660800","72009990.5","25956.001075725","360.45"
"2/25/2022","1645747200","72009990.5","27004.466537405","375.01"
"2/26/2022","1645833600","72009990.5","26921.65504833","373.86"
"2/27/2022","1645920000","72009990.5","25911.354881615","359.83"
"2/28/2022","1646006400","72009990.5","28518.116537715","396.03"
"3/1/2022","1646092800","72009990.5","29439.844416115","408.83"
"3/2/2022","1646179200","72009990.5","29475.12931146","409.32"
"3/3/2022","1646265600","72009990.5","29003.463873685","402.77"
"3/4/2022","1646352000","72009990.5","26942.537945575","374.15"
"3/5/2022","1646438400","72009990.5","27710.164444305","384.81"
"3/6/2022","1646524800","72009990.5","26992.22483902","374.84"
"3/7/2022","1646611200","72009990.5","27424.28478202","380.84"
"3/8/2022","1646697600","72009990.5","27470.37117594","381.48"
"3/9/2022","1646784000","72009990.5","28328.7302627","393.40"
"3/10/2022","1646870400","72009990.5","26807.159163435","372.27"
"3/11/2022","1646956800","72009990.5","26789.15666581","372.02"
"3/12/2022","1647043200","72009990.5","26820.84106163","372.46"
"3/13/2022","1647129600","72009990.5","26021.53016708","361.36"
"3/14/2022","1647216000","72009990.5","26895.011351845","373.49"
"3/15/2022","1647302400","72009990.5","26770.43406828","371.76"
"3/16/2022","1647388800","72009990.5","27772.81313604","385.68"
"3/17/2022","1647475200","72009990.5","28237.99767467","392.14"
"3/18/2022","1647561600","72009990.5","28619.65062432","397.44"
"3/19/2022","1647648000","72009990.5","28811.19719905","400.10"
"3/20/2022","1647734400","72009990.5","28146.544986735","390.87"
"3/21/2022","1647820800","72009990.5","28526.757736575","396.15"
"3/22/2022","1647907200","72009990.5","29114.359259055","404.31"
"3/23/2022","1647993600","72009990.5","29423.2821183","408.60"
"3/24/2022","1648080000","72009990.5","29840.219963295","414.39"
"3/25/2022","1648166400","72009990.5","29550.739801485","410.37"
"3/26/2022","1648252800","72009990.5","29972.718345815","416.23"
"3/27/2022","1648339200","72009990.5","31021.9039074","430.80"
"3/28/2022","1648425600","72009990.5","30975.097413575","430.15"
"3/29/2022","1648512000","72009990.5","31286.90067244","434.48"
"3/30/2022","1648598400","72009990.5","31828.415801","442.00"
"3/31/2022","1648684800","72009990.5","30879.32412621","428.82"
"4/1/2022","1648771200","72009990.5","32246.0737459","447.80"
"4/2/2022","1648857600","72009990.5","31480.607546885","437.17"
"4/3/2022","1648944000","72009990.5","32423.21832253","450.26"
"4/4/2022","1649030400","72009990.5","32249.674245425","447.85"
"4/5/2022","1649116800","72009990.5","32016.361876205","444.61"
"4/6/2022","1649203200","72009990.5","30256.437708385","420.17"
"4/7/2022","1649289600","72009990.5","31420.83925477","436.34"
"4/8/2022","1649376000","72009990.5","30372.37379309","421.78"
"4/9/2022","1649462400","72009990.5","30743.225244165","426.93"
"4/10/2022","1649548800","72009990.5","30095.135329665","417.93"
"4/11/2022","1649635200","72009990.5","28393.53925415","394.30"
"4/12/2022","1649721600","72009990.5","29792.693369565","413.73"
"4/13/2022","1649808000","72009990.5","30485.429478175","423.35"
"4/14/2022","1649894400","72009990.5","29866.143559875","414.75"
"4/15/2022","1649980800","72009990.5","30056.249934795","417.39"
"4/16/2022","1650067200","72009990.5","30046.168536125","417.25"
"4/17/2022","1650153600","72009990.5","29287.183236255","406.71"
"4/18/2022","1650240000","72009990.5","30026.72583869","416.98"
"4/19/2022","1650326400","72009990.5","30423.500886345","422.49"
"4/20/2022","1650412800","72009990.5","30134.74082444","418.48"
"4/21/2022","1650499200","72009990.5","29164.0461525","405.00"
"4/22/2022","1650585600","72009990.5","29278.542037395","406.59"
"4/23/2022","1650672000","72009990.5","28881.76698974","401.08"
"4/24/2022","1650758400","72009990.5","28718.304311305","398.81"
"4/25/2022","1650844800","72009990.5","29112.919059245","404.29"
"4/26/2022","1650931200","72009990.5","27790.815633665","385.93"
"4/27/2022","1651017600","72009990.5","28185.430381605","391.41"
"4/28/2022","1651104000","72009990.5","29307.346033595","406.99"
"4/29/2022","1651190400","72009990.5","28294.16546726","392.92"
"4/30/2022","1651276800","72009990.5","27149.926718215","377.03"
"5/1/2022","1651363200","72009990.5","28091.09729405","390.10"
"5/2/2022","1651449600","72009990.5","28051.491799275","389.55"
"5/3/2022","1651536000","72009990.5","27637.4343539","383.80"
"5/4/2022","1651622400","72009990.5","28996.262874635","402.67"
"5/5/2022","1651708800","72009990.5","27244.979905675","378.35"
"5/6/2022","1651795200","72009990.5","27304.74819779","379.18"
"5/7/2022","1651881600","72009990.5","26307.409829365","365.33"
"5/8/2022","1651968000","72009990.5","25610.353121325","355.65"
"5/9/2022","1652054400","72009990.5","21336.56018515","296.30"
"5/10/2022","1652140800","72009990.5","22969.74676969","318.98"
"5/11/2022","1652227200","72009990.5","19485.183329395","270.59"
"5/12/2022","1652313600","72009990.5","19295.076954475","267.95"
"5/13/2022","1652400000","72009990.5","20917.46204044","290.48"
"5/14/2022","1652486400","72009990.5","21353.84258287","296.54"
"5/15/2022","1652572800","72009990.5","22471.43763543","312.06"
"5/16/2022","1652659200","72009990.5","21372.5651804","296.80"
"5/17/2022","1652745600","72009990.5","22021.375194805","305.81"
"5/18/2022","1652832000","72009990.5","20686.309970935","287.27"
"5/19/2022","1652918400","72009990.5","22076.82288749","306.58"
"5/20/2022","1653004800","72009990.5","21748.45733081","302.02"
"5/21/2022","1653091200","72009990.5","22464.956736285","311.97"
"5/22/2022","1653177600","72009990.5","22981.988468075","319.15"
"5/23/2022","1653264000","72009990.5","22804.843891445","316.69"
"5/24/2022","1653350400","72009990.5","23623.59748343","328.06"
"5/25/2022","1653436800","72009990.5","23423.40970984","325.28"
"5/26/2022","1653523200","72009990.5","21809.665822735","302.87"
"5/27/2022","1653609600","72009990.5","21695.16993784","301.28"
"5/28/2022","1653696000","72009990.5","22116.428382265","307.13"
"5/29/2022","1653782400","72009990.5","22015.614395565","305.73"
"5/30/2022","1653868800","72009990.5","23149.051646035","321.47"
"5/31/2022","1653955200","72009990.5","23087.123054205","320.61"
"6/1/2022","1654041600","72009990.5","21606.597649525","300.05"
"6/2/2022","1654128000","72009990.5","22202.12027096","308.32"
"6/3/2022","1654214400","72009990.5","21471.93896729","298.18"
"6/4/2022","1654300800","72009990.5","21685.08853917","301.14"
"6/5/2022","1654387200","72009990.5","21508.664062445","298.69"
"6/6/2022","1654473600","72009990.5","21229.265299305","294.81"
"6/7/2022","1654560000","72009990.5","20894.41884348","290.16"
"6/8/2022","1654646400","72009990.5","20761.200361055","288.31"
"6/9/2022","1654732800","72009990.5","20848.33244956","289.52"
"6/10/2022","1654819200","72009990.5","20592.696983285","285.97"
"6/11/2022","1654905600","72009990.5","19399.4914407","269.40"
"6/12/2022","1654992000","72009990.5","18348.865679305","254.81"
"6/13/2022","1655078400","72009990.5","16038.785184065","222.73"
"6/14/2022","1655164800","72009990.5","16040.94548378","222.76"
"6/15/2022","1655251200","72009990.5","16797.770483935","233.27"
"6/16/2022","1655337600","72009990.5","15123.53820481","210.02"
"6/17/2022","1655424000","72009990.5","15515.27255313","215.46"
"6/18/2022","1655510400","72009990.5","14167.24553097","196.74"
"6/19/2022","1655596800","72009990.5","15477.82735807","214.94"
"6/20/2022","1655683200","72009990.5","15576.481045055","216.31"
"6/21/2022","1655769600","72009990.5","15834.276811045","219.89"
"6/22/2022","1655856000","72009990.5","15407.977667285","213.97"
"6/23/2022","1655942400","72009990.5","16466.524527635","228.67"
"6/24/2022","1656028800","72009990.5","17285.998219525","240.05"
"6/25/2022","1656115200","72009990.5","17257.91432323","239.66"
